ID,Tag,Given_Sample_Name,Type,Latitude,Longitude,Geohash,MAAT,MAF,pH,GDGT0,GDGT1,GDGT2,GDGT3,Cren,Creni,IIIa5,IIIa6,IIIb5,IIIb6,IIIc5,IIIc6,IIa5,IIa6,IIb5,IIb6,IIc5,IIc6,Ia,Ib,Ic,Reference,Citation,DOI
06AF,06AF.7hbf5m3uf.45,Naafs_2017_peats 242 Sempre Viva SV 34-36,Peat,-17.9,-43.8,7hbf5m3uf,19.4,21.47355072,3.3,0.646464646,0.121212121,0.131313131,0.090909091,0.01010101,0,0.003383643,0.000577848,0,0,0,0,0.088663393,0,0.004341134,0,0.003241914,0,0.799378587,0.039345596,0.061067886,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06B0,06B0.7hbf5m3uf.45,Naafs_2017_peats 243 Sempre Viva SV 26-28,Peat,-17.9,-43.8,7hbf5m3uf,19.4,21.47355072,3.3,0.545454545,0.131313131,0.141414141,0.151515152,0.03030303,0,0.003964498,0,0,0,0,0,0.092988958,0,0.002025327,0,0.001574545,0,0.82006812,0.029992445,0.049386108,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06B1,06B1.7hbf5m3uf.45,Naafs_2017_peats 244 Sempre Viva SV 18-20,Peat,-17.9,-43.8,7hbf5m3uf,19.4,21.47355072,3.3,0.673469388,0.102040816,0.102040816,0.081632653,0.040816327,0,0.008991227,0,0,0,0,0,0.129461297,0,0.002478671,0,0.001319096,0,0.809601402,0.020353846,0.027794462,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06B2,06B2.7hbf5m3uf.45,Naafs_2017_peats 245 Sempre Viva SV 46-48,Peat,-17.9,-43.8,7hbf5m3uf,19.4,21.47355072,3.3,0.686868687,0.090909091,0.111111111,0.101010101,0.01010101,0,0.006927083,0,0,0,0,0,0.145025009,0,0.002333448,0,0.001031153,0,0.813339954,0.015294048,0.016049305,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06B3,06B3.7hbf5m3uf.45,Naafs_2017_peats 246 Sempre Viva SV 0-2,Peat,-17.9,-43.8,7hbf5m3uf,19.4,21.47355072,3.3,0.717171717,0.101010101,0.080808081,0.050505051,0.050505051,0,0.003816764,0,0,0,0,0,0.05044506,0,0.001359354,0,0.000381155,0,0.888118886,0.045582974,0.010295806,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06B4,06B4.7hbcj8fxu.45,Naafs_2017_peats 247 Pinheiros PI 0-2,Peat,-18.1,-43.7,7hbcj8fxu,19.4,20.06173913,3.7,0.87,0.05,0.03,0.02,0.03,0,0.001913731,0,0,0,0,0,0.040099499,0,0.001427731,0,0.000928014,0,0.901429909,0.018712911,0.035488205,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06B5,06B5.7hbcj8fxu.45,Naafs_2017_peats 248 Pinheiros PI 44-46,Peat,-18.1,-43.7,7hbcj8fxu,19.4,20.06173913,3.7,0.828282828,0.060606061,0.050505051,0.04040404,0.02020202,0,0.019470587,0,0.000588803,0.000663365,0.001384518,0,0.224367738,0,0.003277428,0,0.003844837,0,0.717080158,0.012963297,0.016359268,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06B6,06B6.7hbcj8fxu.45,Naafs_2017_peats 249 Pinheiros PI 36-38,Peat,-18.1,-43.7,7hbcj8fxu,19.4,20.06173913,3.7,0.808080808,0.070707071,0.060606061,0.04040404,0.02020202,0,0.020475438,0,0.000402836,0.000572681,0.001050342,0,0.228950611,0,0.002673378,0,0.002582159,0,0.726016632,0.009078792,0.00819713,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06B7,06B7.7hbcj8fxu.45,Naafs_2017_peats 250 Pinheiros PI 24-26,Peat,-18.1,-43.7,7hbcj8fxu,19.4,20.06173913,3.7,0.76,0.08,0.08,0.07,0.01,0,0.015158396,0,9.02001E-05,0.000325304,0.000192572,0,0.195148147,0,0.0017445,0,0.000866444,0,0.775076796,0.006668086,0.004729556,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06B8,06B8.7hbcj8fxu.45,Naafs_2017_peats 251 Pinheiros PI 14-16,Peat,-18.1,-43.7,7hbcj8fxu,19.4,20.06173913,3.7,0.613861386,0.138613861,0.118811881,0.108910891,0.01980198,0,0.007742581,0,0,0,0,0,0.1256435,0,0.003399731,0,0.001930259,0,0.83321487,0.012303527,0.015765531,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06B9,06B9.7hbcj8fxu.45,Naafs_2017_peats 252 Pinheiros PI 10-12,Peat,-18.1,-43.7,7hbcj8fxu,19.4,20.06173913,3.7,0.663366337,0.128712871,0.099009901,0.079207921,0.02970297,0,0.00761597,0,0,0,0,0,0.105840079,0,0.00384358,0,0.002076763,0,0.843052134,0.013896824,0.023674651,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06BA,06BA.vuj848h0n.45,Naafs_2017_peats 253 Igarka Site 1+2 20-30,Peat,67.5,86.6,vuj848h0n,-8.3,9.480217391,NA,0.98,0.02,0,0,0,0,0.256922478,0.047234177,0.000589347,0.00088707,0,0,0.452452849,0,0.004884666,0.006722357,0.001339573,0,0.215073224,0.011869512,0.002024747,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06BB,06BB.vuj848h0n.45,Naafs_2017_peats 254 Igarka Site 1+2 40-50,Peat,67.5,86.6,vuj848h0n,-8.3,9.480217391,NA,0.898989899,0.070707071,0.03030303,0,0,0,0.148772655,0.053641945,0.001327873,0.002030322,0.000341075,0.000320599,0.290640228,0.147179839,0.017340205,0.019648626,0.003759747,0.001364719,0.258251333,0.047815685,0.007565149,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06BC,06BC.vuj848h0n.45,Naafs_2017_peats 255 Igarka Site 1+2 50-58,Peat,67.5,86.6,vuj848h0n,-8.3,9.480217391,NA,0.929292929,0.050505051,0.02020202,0,0,0,0.149227448,0.063108239,0.001575535,0.00211329,0.000449792,0.000368451,0.302477014,0.143399105,0.018387271,0.017664267,0.002832809,0.000866385,0.255006059,0.036794104,0.005730229,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06BD,06BD.vuj848h0n.45,Naafs_2017_peats 256 Igarka Site 1+2 <58,Peat,67.5,86.6,vuj848h0n,-8.3,9.480217391,NA,0.93,0.04,0.03,0,0,0,0.136543046,0.059599022,0.001414339,0.002478385,0.000422966,0.000353135,0.301354201,0.154441674,0.012285332,0.021044056,0.002275714,0.000558553,0.263155307,0.038113145,0.005961124,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06BE,06BE.vuj848h0n.45,Naafs_2017_peats 257 Igarka Site 1+2 20-30,Peat,67.5,86.6,vuj848h0n,-8.3,9.480217391,NA,0.91,0.06,0.03,0,0,0,0.118770632,0.050777311,0.00128205,0.001910197,0.000362404,0.00039876,0.306616398,0.130788151,0.016481831,0.017060791,0.003727224,0.000885423,0.294715446,0.048409278,0.007814104,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06BF,06BF.vuj848h0n.45,Naafs_2017_peats 258 Igarka Site 1+2 30-40,Peat,67.5,86.6,vuj848h0n,-8.3,9.480217391,NA,0.91,0.06,0.03,0,0,0,0.12685268,0.049036964,0,0,0,0,0.331985023,0.12744081,0.011695214,0.015120205,0.002996824,0,0.288281669,0.040691703,0.005898909,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06C0,06C0.gcy0bk3n5.45,Naafs_2017_peats 259 Walton Moss NA,Peat,55,-2.8,gcy0bk3n5,8.1,7.392101449,NA,NA,NA,NA,NA,NA,NA,0.043326554,0,0.000443482,0.000547455,0.000412384,0,0.328298347,0,0.015526743,0,0.006512721,0,0.530598839,0.053357847,0.020975628,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06C1,06C1.gcy0bk3n5.45,Naafs_2017_peats 260 Walton Moss NA,Peat,55,-2.8,gcy0bk3n5,8.1,7.392101449,NA,NA,NA,NA,NA,NA,NA,0.048269188,0,0.000439097,0.000292299,0,0,0.378036118,0,0.009217692,0,0.004805474,0,0.544675304,0.011228165,0.003036664,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06C2,06C2.gcy0bk3n5.45,Naafs_2017_peats 261 Walton Moss NA,Peat,55,-2.8,gcy0bk3n5,8.1,7.392101449,NA,NA,NA,NA,NA,NA,NA,0.048915675,0,0.000583096,0.000251501,0.000152913,0,0.360491631,0,0.014235328,0,0.003650658,0,0.547819895,0.018564943,0.005334359,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06C3,06C3.gcy0bk3n5.45,Naafs_2017_peats 262 Walton Moss NA,Peat,55,-2.8,gcy0bk3n5,8.1,7.392101449,NA,0.72,0.05,0.03,0.01,0.19,0,0.045282638,0,0.000431633,0.000398042,0,0,0.349407284,0,0.010160656,0,0.004253802,0,0.572040068,0.015562685,0.002463191,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06C4,06C4.gcy0bk3n5.45,Naafs_2017_peats 263 Walton Moss NA,Peat,55,-2.8,gcy0bk3n5,8.1,7.392101449,NA,0.584158416,0.089108911,0.04950495,0.01980198,0.257425743,0,0.025124596,0,0.000542127,0.000505297,0.001178997,0,0.292325398,0,0.009737865,0,0.006374569,0,0.649566927,0.0112321,0.003412123,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06C5,06C5.gcy0bk3n5.45,Naafs_2017_peats 264 Walton Moss NA,Peat,55,-2.8,gcy0bk3n5,8.1,7.392101449,NA,0.42,0.11,0.05,0.01,0.41,0,0.047293548,0,0.000441404,0.000286998,0.000766727,0,0.366296114,0,0.008045274,0,0.004441895,0,0.559554944,0.011168148,0.001704947,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06C6,06C6.4w0pwvf2q.45,Naafs_2017_peats 265 Harberton 1,Peat,-54.9,-67.2,4w0pwvf2q,4,4.42972332,NA,NA,NA,NA,NA,NA,NA,0.068940209,0.020665972,0,0,0,0,0.368913058,0,0.007159057,0,0.00745808,0,0.453548667,0.05794109,0.015373867,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06C7,06C7.4w0pwvf2q.45,Naafs_2017_peats 266 Harberton 8.5,Peat,-54.9,-67.2,4w0pwvf2q,4,4.42972332,NA,NA,NA,NA,NA,NA,NA,0.039165298,0,0,0,0,0,0.364751637,0,0.002830623,0,0.002326596,0,0.515458622,0.065282608,0.010184616,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06C8,06C8.4w0pwvf2q.45,Naafs_2017_peats 267 Harberton 19.7,Peat,-54.9,-67.2,4w0pwvf2q,4,4.42972332,NA,0.53,0.16,0.25,0.06,0,0,0.050328812,0,0,0,0,0,0.343698295,0,0.006856092,0,0.003042806,0,0.523402427,0.066408432,0.006263135,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06C9,06C9.4w0pwvf2q.45,Naafs_2017_peats 268 Harberton 34.200000000000003,Peat,-54.9,-67.2,4w0pwvf2q,4,4.42972332,NA,0.393939394,0.151515152,0.323232323,0.131313131,0,0,0.072767096,0,0,0,0,0,0.366635497,0,0.007862345,0,0.003734707,0,0.522972336,0.022652314,0.003375705,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06CA,06CA.4w0pwvf2q.45,Naafs_2017_peats 269 Harberton 44.19,Peat,-54.9,-67.2,4w0pwvf2q,4,4.42972332,NA,0.41,0.17,0.3,0.12,0,0,0.106047657,0,0.000481501,0.000347095,0.000420256,0,0.469619328,0,0.01024248,0,0.007839225,0,0.388122786,0.011405473,0.005474199,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06CB,06CB.4w0pwvf2q.45,Naafs_2017_peats 270 Harberton 53.5,Peat,-54.9,-67.2,4w0pwvf2q,4,4.42972332,NA,0.51,0.15,0.25,0.09,0,0,0.072086137,0,0,0,0,0,0.400034055,0,0.009777845,0,0.003939186,0,0.467687345,0.040615191,0.005860241,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06CC,06CC.4w0pwvf2q.45,Naafs_2017_peats 271 Harberton 63.5,Peat,-54.9,-67.2,4w0pwvf2q,4,4.42972332,NA,0.373737374,0.171717172,0.323232323,0.131313131,0,0,0.100594689,0,0.000848664,0.000581096,0.000545017,0,0.45292473,0,0.009915919,0,0.006442203,0,0.408634772,0.014572989,0.004939921,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06CD,06CD.4w0pwvf2q.45,Naafs_2017_peats 272 Harberton 74.8,Peat,-54.9,-67.2,4w0pwvf2q,4,4.42972332,NA,0.52,0.12,0.25,0.11,0,0,0.105080729,0.023305908,0.000900591,0.000974079,0.000582621,0.000106337,0.466597235,0,0.008266901,0,0.003747484,0,0.369646652,0.01769004,0.003101423,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06CE,06CE.dr54bxwf2.45,Naafs_2017_peats 273 Brendan State Forest McDon 0-10A,Peat,39.9,-74.5,dr54bxwf2,12.5,12.11521739,NA,0.72,0.07,0.11,0.08,0.02,0,0.023119827,0,0,0,0,0,0.240240891,0,0.007915723,0,0.003513195,0,0.68536022,0.023459044,0.016391101,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06CF,06CF.dr54bxwf2.45,Naafs_2017_peats 274 Brendan State Forest McDon 0-10C,Peat,39.9,-74.5,dr54bxwf2,12.5,12.11521739,NA,0.67,0.08,0.13,0.09,0.03,0,0.026303099,0,0.000081203,0.000312627,0.000130445,0,0.257316263,0,0.009203516,0,0.005119754,0,0.649616343,0.02920069,0.022716061,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06D0,06D0.dr54bxwf2.45,Naafs_2017_peats 275 Brendan State Forest McDon 10-20B,Peat,39.9,-74.5,dr54bxwf2,12.5,12.11521739,NA,0.58,0.09,0.17,0.13,0.03,0,0.024171162,0,0.000167775,0.000370236,0.000177477,0,0.25995148,0,0.011030992,0,0.006778445,0,0.63374323,0.035187533,0.028421668,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06D1,06D1.dr54bxwf2.45,Naafs_2017_peats 276 Brendan State Forest McDon 10-20C,Peat,39.9,-74.5,dr54bxwf2,12.5,12.11521739,NA,0.6,0.1,0.17,0.11,0.02,0,0.02310967,0,0.000178029,0.00030748,0.00016947,0,0.244044313,0,0.011566762,0,0.007071493,0,0.640370307,0.040614469,0.032568007,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06D2,06D2.dr54bxwf2.45,Naafs_2017_peats 277 Brendan State Forest McDon 20-30A,Peat,39.9,-74.5,dr54bxwf2,12.5,12.11521739,NA,0.535353535,0.101010101,0.171717172,0.141414141,0.050505051,0,0.024833817,0,0.000262799,0.000354515,0.000291556,0,0.268798949,0,0.012623633,0,0.008267226,0,0.601863568,0.041806037,0.0408979,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06D3,06D3.dr54bxwf2.45,Naafs_2017_peats 278 Brendan State Forest McDon 20-30C,Peat,39.9,-74.5,dr54bxwf2,12.5,12.11521739,NA,0.58,0.1,0.16,0.13,0.03,0,0.023755091,0.003563244,0.000280136,0.000511913,0.000198716,0,0.262055351,0,0.009017146,0.002703213,0.007809656,0,0.611406767,0.040739116,0.037959651,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06D4,06D4.dr54bxwf2.45,Naafs_2017_peats 279 Brendan State Forest McDon 30-40A,Peat,39.9,-74.5,dr54bxwf2,12.5,12.11521739,NA,0.534653465,0.108910891,0.168316832,0.138613861,0.04950495,0,0.036343066,0,0.000388331,0.000695984,0.000368314,0,0.33325815,0,0.014751529,0,0.007055265,0.002257983,0.547121048,0.02980699,0.027953338,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06D5,06D5.dr54bxwf2.45,Naafs_2017_peats 280 Brendan State Forest McDon 30-40B,Peat,39.9,-74.5,dr54bxwf2,12.5,12.11521739,NA,0.54,0.1,0.17,0.14,0.05,0,0.026995358,0,0.000299681,0.000478824,0.000271036,0,0.274138617,0,0.012017372,0,0.008446862,0,0.59819023,0.038440791,0.04072123,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06D6,06D6.ukjt4eu4y.45,Naafs_2017_peats 281 Stordalen Stord H2 20-20.5,Peat,68.4,19.1,ukjt4eu4y,-1.3,5.517913043,3.4,0.683168317,0.178217822,0.138613861,0,0,0,0.043356467,0,0,0,0,0,0.439957063,0,0.001427353,0,0.000754122,0,0.506432508,0.001082416,0.006990071,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06D7,06D7.ukjt4eu4y.45,Naafs_2017_peats 282 Stordalen Stord H2 21-21.5,Peat,68.4,19.1,ukjt4eu4y,-1.3,5.517913043,3.4,0.747474747,0.161616162,0.090909091,0,0,0,0.042360224,0,0,0,0,0,0.430989626,0,0.001621282,0,0.000828197,0,0.518777888,0.001323834,0.004098949,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06D8,06D8.ukjt4eu4y.45,Naafs_2017_peats 283 Stordalen Stord H2 30-31,Peat,68.4,19.1,ukjt4eu4y,-1.3,5.517913043,3.4,0.939393939,0.04040404,0.02020202,0,0,0,0.140491149,0.017128736,0,0,0,0,0.467400769,0,0.005972033,0,0.002286914,0,0.355943719,0.007980514,0.002796167,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06D9,06D9.ukjt4eu4y.45,Naafs_2017_peats 284 Stordalen Stord H2 40-45,Peat,68.4,19.1,ukjt4eu4y,-1.3,5.517913043,3.4,0.95959596,0.02020202,0.02020202,0,0,0,0.161271027,0.010517052,0,0,0,0,0.519242064,0,0.005016073,0,0.001802627,0,0.294427481,0.004911224,0.002812452,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06DA,06DA.ukjt4eu4y.45,Naafs_2017_peats 285 Stordalen Stord H2 50-55,Peat,68.4,19.1,ukjt4eu4y,-1.3,5.517913043,3.4,0.95,0.03,0.02,0,0,0,0.175495598,0.01571235,0,0,0,0,0.547440169,0,0.005070071,0.000663505,0.00177692,0,0.248566074,0.004110508,0.001164804,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06DB,06DB.gbuxz76qk.45,Naafs_2017_peats 286 Bodmin Moor Bodmin moor top,Peat,50.6,-4.6,gbuxz76qk,8.6,10.13695652,NA,0.643564356,0.059405941,0.069306931,0.01980198,0.207920792,0,0.098533427,0,0.002077139,0,0,0,0.363651707,0,0.010870446,0,0.00418314,0,0.520684141,0,0,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06DC,06DC.gbuxz76qk.45,Naafs_2017_peats 287 Bodmin Moor Bodmin moor btm,Peat,50.6,-4.6,gbuxz76qk,8.6,10.13695652,NA,0.696969697,0.060606061,0.070707071,0.02020202,0.151515152,0,0.094115299,0,0.001920655,0,0,0,0.366189041,0,0.010822529,0,0.004434529,0,0.479433298,0.035322774,0.007761876,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06DD,06DD.u3ef19zz8.45,Naafs_2017_peats 288 Kosowa mire Kosowa mire (1),Peat,53.8,16.6,u3ef19zz8,7.8,9.628521739,NA,NA,NA,NA,NA,NA,NA,0.01291356,0,0.031797929,0,0,0,0.19095458,0,0.001379996,0,0.00096086,0,0.761993075,0,0,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06DE,06DE.u3ef19zz8.45,Naafs_2017_peats 289 Kosowa mire Kosowa mire (2),Peat,53.8,16.6,u3ef19zz8,7.8,9.628521739,NA,0.86,0.05,0.06,0.03,0,0,0.01795156,0,0,0,0,0,0.239682204,0,0.001739575,0,0.001501756,0,0.72804394,0.005662567,0.005418397,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06DF,06DF.u0ur291pf.45,Naafs_2017_peats 290 Poleur Poleur top,Peat,50.5,6,u0ur291pf,7.5,10.01166667,NA,0.26,0.1,0.08,0.02,0.53,0.01,0.127433131,0,0,0,0,0,0.370620755,0,0.011639123,0,0.00520972,0,0.459428129,0.021436427,0.004232714,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06E0,06E0.u0ur291pf.45,Naafs_2017_peats 291 Poleur Poleur bottom,Peat,50.5,6,u0ur291pf,7.5,10.01166667,NA,0.25,0.11,0.1,0.02,0.51,0.01,0.237712034,0,0.000916479,0.001354214,0,0,0.384816539,0,0.029496221,0,0.003047634,0,0.307223197,0.030380355,0.005053329,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06E1,06E1.u0t19s64c.45,Naafs_2017_peats 292 Tanet Tanet 2 bottom,Peat,48.1,7.1,u0t19s64c,5.1,9.790507246,NA,NA,NA,NA,NA,NA,NA,0.047438321,0,0,0,0,0,0.422824508,0,0,0,0,0,0.515799032,0.0032963,0.010641839,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06E2,06E2.u0t19s64c.45,Naafs_2017_peats 293 Tanet Tanet 3 top,Peat,48.1,7.1,u0t19s64c,5.1,9.790507246,NA,NA,NA,NA,NA,NA,NA,0.024042686,0,0,0,0,0,0.319445796,0,0,0,0,0,0.615482457,0,0.041029061,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06E3,06E3.u0t19s64c.45,Naafs_2017_peats 294 Tanet Tanet 3 bottom,Peat,48.1,7.1,u0t19s64c,5.1,9.790507246,NA,NA,NA,NA,NA,NA,NA,0.030907644,0,0,0,0,0,0.334428207,0,0,0,0,0,0.61964182,0.00517238,0.00984995,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06E4,06E4.u0t19s64c.45,Naafs_2017_peats 295 Tanet Tanet 1 bottom,Peat,48.1,7.1,u0t19s64c,5.1,9.790507246,NA,NA,NA,NA,NA,NA,NA,0.039114908,0,0,0,0,0,0.387153894,0,0,0,0,0,0.563642267,0,0.010088931,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06E5,06E5.sp8grze2n.45,Naafs_2017_peats 296 OHM Vicdessos OHM Vicdessos (1),Peat,42.8,1.4,sp8grze2n,3.8,8.053695652,NA,0.891089109,0.02970297,0.02970297,0.00990099,0.03960396,0,0.137594428,0,0,0,0,0,0.355624515,0,0.005870303,0,0.002139058,0,0.481585616,0.013142975,0.004043105,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06E6,06E6.sp8grze2n.45,Naafs_2017_peats 297 OHM Vicdessos OHM Vicdessos (2),Peat,42.8,1.4,sp8grze2n,3.8,8.053695652,NA,NA,NA,NA,NA,NA,NA,0.021969727,0,0,0,0,0,0.237759131,0,0.003414055,0,0.00649339,0,0.680827704,0.043113746,0.006422247,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06E7,06E7.sp8grze2n.45,Naafs_2017_peats 298 OHM Vicdessos OHM Vicdessos (3),Peat,42.8,1.4,sp8grze2n,3.8,8.053695652,NA,0.98,0.01,0.01,0,0,0,0.055209419,0,0,0,0,0,0.396198205,0,0.004150389,0,0.002771116,0,0.530410026,0.00660092,0.004659924,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06E8,06E8.u7q63khr7.45,Naafs_2017_peats 299 Storamyran Stor?É¬†myran (top layer),Peat,63.7,20.1,u7q63khr7,4,8.856397516,NA,NA,NA,NA,NA,NA,NA,0.016028947,0,0,0,0,0,0.281707696,0,0,0,0,0,0.702263358,0,0,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06E9,06E9.u7q63khr7.45,Naafs_2017_peats 300 Storamyran Stor?É¬†myran (bottom layer),Peat,63.7,20.1,u7q63khr7,4,8.856397516,NA,NA,NA,NA,NA,NA,NA,0.018233853,0,0,0,0,0,0.305479102,0,0.002194886,0,0,0,0.663978002,0.005107286,0.00500687,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06EA,06EA.u0jwy43qt.45,Naafs_2017_peats 301 Simplon Simplon (top layer),Peat,46.2,8,u0jwy43qt,5.5,5.151014493,NA,NA,NA,NA,NA,NA,NA,0.071249921,0,0,0,0,0,0.349524778,0,0.008010551,0,0.003388313,0,0.54822189,0.010066156,0.009538391,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06EB,06EB.u0jwy43qt.45,Naafs_2017_peats 302 Simplon Simplon (bottom layer),Peat,46.2,8,u0jwy43qt,5.5,5.151014493,NA,NA,NA,NA,NA,NA,NA,0.057764826,0,0,0,0,0,0.297004801,0,0.002487608,0,0.00093523,0,0.629122063,0.010387436,0.002298036,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06EC,06EC.u77sj4y55.45,Naafs_2017_peats 303 Fjallsjökull Fjallsj?É¬?kull (top),Peat,64,16.4,u77sj4y55,4,8.564927536,NA,NA,NA,NA,NA,NA,NA,0.031863767,0.514836157,0,0,0,0,0.070106867,0.234885946,0.009855022,0.042139407,0,0,0.075259577,0.012733361,0.008319895,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06ED,06ED.u77sj4y55.45,Naafs_2017_peats 304 Fjallsjökull Fjallsj?É¬?kull (bottom),Peat,64,16.4,u77sj4y55,4,8.564927536,NA,NA,NA,NA,NA,NA,NA,0.039583656,0.507047604,0,0,0,0,0.06559456,0.240163027,0.008266609,0.038133995,0,0,0.079751089,0.011551474,0.009907984,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06EE,06EE.u0hyr21pz.45,Naafs_2017_peats 305 Fachepremont Fachepremont (bottom layer),Peat,46.1,7,u0hyr21pz,3.5,9.552753623,NA,NA,NA,NA,NA,NA,NA,0.017802962,0,0,0,0,0,0.233214894,0,0.004339236,0,0.00234187,0,0.716834913,0.013116612,0.012349513,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06EF,06EF.u0hyr21pz.45,Naafs_2017_peats 306 Fachepremont Fachepremont (top layer),Peat,46.1,7,u0hyr21pz,3.5,9.552753623,NA,NA,NA,NA,NA,NA,NA,0.015157779,0,0,0,0,0,0.237852456,0,0,0,0,0,0.736713518,0.004171798,0.006104448,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06F0,06F0.sp9kj98qe.45,Naafs_2017_peats 307 Pinet Fosse Pinet Fosse,Peat,42.9,2,sp9kj98qe,8.4,7.701666667,NA,NA,NA,NA,NA,NA,NA,0.026759138,0,0,0,0,0,0.328686428,0,0.005130602,0,0.002114779,0,0.609638871,0.019389522,0.008280661,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06F1,06F1.sp9kj98qe.45,Naafs_2017_peats 308 Pinet Fosse Pinet top layer,Peat,42.9,2,sp9kj98qe,8.4,7.701666667,NA,NA,NA,NA,NA,NA,NA,0.030062961,0,0,0,0,0,0.338950278,0,0.005639597,0,0.002381627,0,0.602743552,0.015799709,0.004422276,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06F2,06F2.sp9kj98qe.45,Naafs_2017_peats 309 Pinet Fosse Pinet 2nd layer,Peat,42.9,2,sp9kj98qe,8.4,7.701666667,NA,NA,NA,NA,NA,NA,NA,0.032493357,0,0.000126723,0.000149287,0.000102452,0,0.355959604,0,0.007300545,0,0.003053897,0,0.557404781,0.037178099,0.006231255,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
06F3,06F3.u3kyn4scf.45,Naafs_2017_peats 310 Linje mire Linje mire (3),Peat,53.1,18.2,u3kyn4scf,8.1,10.1553913,NA,NA,NA,NA,NA,NA,NA,0.093652675,0,0,0,0,0,0.282546394,0,0.00228597,0,0.001583068,0,0.613071599,0.002098317,0.004761978,Naafs et al. (2017b),45,10.1016/j.gca.2017.01.038
